"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",0.0106920671031343,0.183584257189321,0.380730400722792,0.191180256481585,1.44666655588268,212,"Fyb;Pik3ap1;Lyn;Card11;Mndal;Fyn;Rftn1;Bcl2;Vav2;App;Znrf1;Ighm;Pik3cd;Hspa8;Lsm14a;Ptpn6;Syk;Prkd2;Sppl3;Prkdc;Pum1;Ptprs;Irf1;Btrc;Pum2;Nfkb1;Nfam1;Tnf;Stap1;Rnf144a;Akt1;Tlr7;Elf1;Prkch;Otud4;Ep300;Rtn4;Dgkz;Map3k7;Fcgr2b;Nmi;Mavs;Phb2;Irf7;Sin3a;Stk11;Appl2;Ifi35;Eif2b2;Naip2;Cfb;Irak1;Tasl;Nono;Abl1;Tifa;Fgr;Birc3;Trim11;Mapk8;Pspc1;Ctss;Slc15a4;Zc3hav1;Clec7a;Tlr9;Phb;Skap1;Nfkbil1;Ikbkg;Khdrbs1;Esr1;Blk;Brcc3;Traf3;Mef2c;Rc3h2;Plcl2"
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.00799527504824971,0.160955975058925,0.380730400722792,0.239395479244276,1.62158732448104,125,"Pik3ap1;Lyn;Mndal;Fyn;Rftn1;App;Znrf1;Hspa8;Lsm14a;Syk;Prkdc;Pum1;Ptprs;Irf1;Pum2;Tnf;Rnf144a;Akt1;Tlr7;Otud4;Ep300;Rtn4;Map3k7;Nmi;Mavs;Phb2;Irf7;Sin3a;Appl2;Ifi35;Naip2;Irak1;Tasl;Nono;Tifa;Birc3;Trim11;Mapk8;Pspc1;Ctss;Slc15a4;Zc3hav1;Clec7a;Tlr9;Phb;Nfkbil1;Esr1;Brcc3;Traf3"
"GOBP_ADULT_BEHAVIOR",0.017624672358613,0.228498623014108,0.352487857583619,-0.385215182939179,-1.63487990903644,23,"Ccnd2;Chd7;Atxn1;Clcn3;Btbd9;Arrb2;Park7;Cstb;Zmpste24;Abhd12;Hipk2"
"GOBP_ADULT_LOCOMOTORY_BEHAVIOR",0.00706590577371729,0.149905908645479,0.407017918923954,-0.451265926926931,-1.79741601171864,20,"Ccnd2;Chd7;Atxn1;Clcn3;Btbd9;Arrb2;Park7;Cstb;Zmpste24;Abhd12;Hipk2"
"GOBP_AEROBIC_RESPIRATION",0.0137368169126068,0.201108831580671,0.380730400722792,-0.266649200811334,-1.57236919689877,74,"Atp5b;Ndufb7;Cox7b;Uqcrh;Dlat;Mdh2;Park7;Ndufa1;Ndufb1;Uqcrq;Mdh1;Ndufa3;Cox5b;Atp7a;Slc25a14;Ogdh;Bcl2l13;Slc25a33;Ndufb8;Cox8a;Atp5a1;Antkmt;Cyc1;Chchd10;Ndufab1"
"GOBP_ALDEHYDE_METABOLIC_PROCESS",0.00584581509054147,0.137590419460776,0.407017918923954,-0.55414633660164,-1.91127148867295,13,"Rpia;Dab2;Park7;Aldh9a1;Tpi1;Cacna1h;Clcn2;Kdm3a;Akr1a1;Idh1;Mgat4a"
"GOBP_AMINO_ACID_TRANSPORT",0.0206631966891176,0.244588396860886,0.352487857583619,0.33614377479691,1.64570098716563,35,"Apba1;Kmo;Slc43a2;Slc6a6;Rab3gap1;Lrrc8c;Slc38a1;Tnf;Lrrc8a;Slc15a4;Slc1a5;Slc16a10;Adora2a;Serinc5;Serinc3;Arl6ip5;Gipc1;Slc7a7;Slc3a1;Stxbp1;Slc6a13;Itgb1;Nfe2l1"
"GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS",0.000315916771232753,0.0622356039328524,0.49849310876659,0.213626016079516,1.68413680105833,273,"Prkca;Ripor2;Fyn;Knl1;Hdac9;Vav2;Pecam1;Arhgap24;Sdk1;Sh3pxd2a;Tgfbr2;Macroh2a1;Smad4;Pik3cd;Grn;Ptpn6;Rnf213;Syk;Prkd2;Vegfc;Prkdc;Tanc1;Brd3;Ccm2;Tnf;Rbpj;Prcp;Mfsd14a;Vasp;Tenm4;Ets1;Supt6;Akt1;Slc25a46;Akt3;Setd2;Cep290;Stat3;Eif2ak3;Ep300;Tgfbr1;Rtn4;Tcirg1;Qki;Wars2;Ephb2;Agfg2;Unc13d;Ehd1;Atp2b4;Agfg1;Rtf1;Pank2;Pdcd10;Anxa3;Cecr2;Cd9;Taf10;Fgfr1;Cdh5;Elk3;Hif1a;Mthfd1;Micall1;Gata1;Ophn1;Ramp1;Jak1;Hoxa3;Opa1;Vps13b;Abl1;Actl6a;Wasf2;Smo;Large1;Cnot2;Slc9a8;Lrp8;Flt1;Cnot3;Anxa2;Rhoa;Nbeal2;Plxdc1;Itgb3;Erap1;Prickle1;Jcad;Spred1;Rbm15;Tmod3;Ubp1;Ext1;Aggf1;Mef2c;Cfl1;Sp100;Gnas;Notch1;Traf6;Notch2;Sec24b;Lmo4"
"GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE",0.00885152206908894,0.170527194607878,0.380730400722792,-0.495324883097309,-1.83488183437454,16,"Slpi;Ighg2b;Rpl39;Ighg2c;Ltf;Elane;Jchain"
"GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",0.0120211501925791,0.191643538908284,0.380730400722792,-0.424874005078417,-1.80780013830239,24,"Slpi;Ighg2b;Rpl39;Prtn3;Ighg2c;Ltf;Elane;Jchain;Pf4;Hmgn2;Fau"
"GOBP_APICAL_JUNCTION_ASSEMBLY",0.00287141550989957,0.105662861763207,0.431707695803346,0.451138426266283,1.89448726602821,23,"Pecam1;Apc;Pdcd6ip;Vcl;Tnf;Ect2;Prkch;Cdh5"
"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",0.0122239001223126,0.1918332681584,0.380730400722792,-0.34624951802656,-1.69365420239655,38,"Ndufb7;Cox7b;Uqcrh;Park7;Ndufa1;Ndufb1;Uqcrq;Ndufa3;Cox5b;Ndufb8;Cox8a;Cyc1;Ndufab1"
"GOBP_AXON_DEVELOPMENT",0.000394156353902803,0.0724722149375954,0.49849310876659,0.270255268281755,1.86220642651525,133,"Prkca;Auts2;Fyn;Nptn;Bcl2;Rab10;App;Trio;Smad4;Sema4d;Vcl;Grn;Rps6ka5;Tspan2;Sema4b;Ptprs;Kremen1;Tbce;Pum2;Nin;Cdh1;Lrig2;Vasp;Trak1;Plxnc1;Baiap2;Spast;Slc25a46;Shtn1;Rufy3;Rtn4;Ephb2;Dip2b;Grcc10;Sin3a;Stk11;Ophn1;Bcl11a;Abl1;Smo;Stk24;Gsk3b;B4galt5;Rtn4rl1;Crppa;Prickle1;Fbxo45;Ust;Ext1;Mycbp2;Ablim1;Klf7;Notch1;Cers2;Notch2;Lmo4;Stmn1"
"GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.0125956399562731,0.19626426553334,0.380730400722792,0.320185520930823,1.66042035314212,43,"Prkca;Hdac9;Prkd2;Vegfc;Tnf;Prcp;Ets1;Akt1;Akt3;Atp2b4;Pdcd10;Fgfr1;Cdh5;Hif1a;Micall1;Abl1;P2rx4;Rhoa;Jcad;Spred1;Mef2c;Notch1"
"GOBP_BLOOD_VESSEL_MORPHOGENESIS",0.000500776961276035,0.0749118967272943,0.477270815362862,0.244154183100028,1.76226361091287,157,"Prkca;Fyn;Hdac9;Vav2;Pecam1;Arhgap24;Tgfbr2;Pik3cd;Grn;Ptpn6;Rnf213;Syk;Prkd2;Vegfc;Ccm2;Tnf;Rbpj;Prcp;Ets1;Akt1;Akt3;Stat3;Eif2ak3;Heg1;Tgfbr1;Rtn4;Qki;Wars2;Ephb2;Rapgef2;Atp2b4;Pank2;Tiparp;Pdcd10;Anxa3;Fgfr1;Cdh5;Elk3;Hif1a;Micall1;Ramp1;Jak1;Hoxa3;Abl1;Wasf2;Smo;Flt1;Anxa2;Rhoa;Plxdc1;Itgb3;Erap1;Jcad;Spred1;Rbm15;Ubp1;Smad7;Aggf1;Sp100;Rasa1;Notch1;Notch2;Sec24b"
"GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE",0.0134686281663641,0.201108831580671,0.380730400722792,0.358742859401136,1.67763937322644,31,"Bcl2;Pbx1;Tgfbr2;Smad4;Ctsh;Btrc;Tnf;Phb2;Timeless;Pkd1;Abl1;Smo;Rbm15;Esr1;Ext1;Notch1;Ilk"
"GOBP_B_CELL_ACTIVATION",0.00133787278417626,0.089664491165908,0.45505986738723,0.268774522999648,1.80253287116329,116,"Irf8;Lyn;Skap2;Card11;Mndal;Hdac9;Bcl2;Flt3;Cd180;Dclre1c;Ighm;Pik3cd;Il7r;Ptpn6;Syk;Prkdc;Nfam1;Rbpj;Irf2bp2;Supt6;Batf;Nsd2;Rag2;Kmt5b;Ep300;Tcirg1;Ephb2;Yy1;Fcgr2b;Lrrc8a;Hmces;Phb2"
"GOBP_B_CELL_DIFFERENTIATION",0.00384395223622925,0.120029108847148,0.431707695803346,0.296172621945137,1.76275811753158,72,"Irf8;Card11;Hdac9;Bcl2;Flt3;Dclre1c;Ighm;Pik3cd;Ptpn6;Syk;Prkdc;Nfam1;Rbpj;Irf2bp2;Rag2;Ep300;Tcirg1;Yy1;Fcgr2b;Lrrc8a"
"GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.0147064582045483,0.20848280945544,0.380730400722792,0.33795350172304,1.70505043861218,39,"Lyn;Mndal;Rftn1;Bcl2;Ighm;Pik3cd;Ptpn6;Syk;Nfkb1;Nfam1;Stap1;Prkch;Fcgr2b"
"GOBP_CALCIUM_MEDIATED_SIGNALING",0.0170461357487112,0.226153998505313,0.352487857583619,0.290121503240514,1.63101105625382,57,"Mctp2;Ncald;App;Ccr9;Syk;Sppl3;Itpr1;Nfam1;Tnf;Eif2ak3;Nfatc1;Asph;Calm2;Atp2b4;Htt;Dyrk2;Cxcr4;Gsk3b;P2rx4;Clec7a;Calm3"
"GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS",0.00937099554372963,0.172107710309795,0.380730400722792,-0.187539825814324,-1.45056570053153,289,"Pde4d;Adk;Cst3;Man1a2;Aga;Csgalnact1;Dpm3;Dpy19l3;Atp5b;Edem1;Rpia;Ndufb7;Alg12;Tmtc4;Hexb;Pde4a;Alg10b;Rft1;Tet1;Enpp1;Pde7b;Pgd;St8sia6;Itm2c;Cask;Nt5c2;B4galt6;Aoah;Entpd5;Rrm2;Pxylp1;Pgm3;Alg9;Gpi1;Kit;Uck2;Ndufa1;Tspo;Ndufb1;Nme2;Ndufa3;Rpn1;Ddost;Chst1;Cdadc1;Pigk;Hdac4;Pgk1;Ndst1;Nus1;Stt3a;Rrm1;Tigar;Tpst1;Alg2;Krtcap2;Atp7a;Ogdh;Slc10a7;Bcl2l13;Gusb;Nans;Uggt1;Ndufb8;Lipa;Atp5a1;Rnf5;Nudt3;Antkmt;Atp6v0c"
"GOBP_CELLULAR_DEFENSE_RESPONSE",0.0173482256498621,0.227840030201523,0.352487857583619,0.476114114815688,1.75756771796623,15,"Mndal;Lsp1;Cd300c;Ccr9;Tcirg1;Adora2a;Vezf1;Ifi204;Itgb1;Cx3cr1"
